order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_region,ship_country,order_status,payment_method
996,1009,341,2024-09-13,2024-09-18,2024-09-18,DHL,87.83,"Cooper, White and Coleman",Toronto,New Mexico,Canada,Processing,Cash
997,530,330,2025-05-04,2025-05-12,2025-05-08,UPS,26.24,Diaz-Morales,Vancouver,Vermont,Canada,Delivered,UPI
998,719,58,2025-06-22,2025-06-26,2025-06-25,FedEx,59.42,"Anderson, Johnston and Perez",Mumbai,Idaho,India,Delivered,UPI
999,3115,296,2023-12-25,2023-12-28,2023-12-28,UPS,85.48,Brock-Peters,Chicago,Washington,USA,Shipped,UPI
1000,2991,409,2025-03-05,2025-03-10,2025-03-10,USPS,5.87,Marsh Ltd,Hyderabad,Illinois,India,Shipped,UPI
1001,1186,418,2024-03-11,2024-03-18,2024-03-18,USPS,19.01,Thompson Group,Bangalore,New Mexico,India,Shipped,Debit Card
1002,282,307,2024-02-16,2024-02-24,2024-02-19,USPS,64.95,"Ferguson, Stewart and Tucker",New York,South Dakota,USA,Delivered,Net Banking
1003,2388,361,2024-08-15,2024-08-24,2024-08-16,UPS,85.57,"Williams, Garcia and Martin",London,Oklahoma,UK,Delivered,Credit Card
1004,1467,439,2024-06-21,2024-07-01,2024-06-27,UPS,99.15,Combs-Davis,Vancouver,Kentucky,Canada,Processing,Net Banking
1005,2765,217,2024-12-23,2025-01-02,2024-12-26,FedEx,55.15,Ward-Grant,Vancouver,Kentucky,Canada,Shipped,UPI
1006,1599,359,2024-08-26,2024-09-04,2024-08-27,FedEx,85.73,Jenkins LLC,Bangalore,Minnesota,India,Processing,UPI
1007,3749,336,2026-06-12,2026-06-17,2026-06-17,USPS,32.65,Ray Ltd,Bangalore,Rhode Island,India,Delivered,Debit Card
1008,1787,412,2026-04-26,2026-05-02,2026-05-02,FedEx,69.44,Krause LLC,New York,Ohio,USA,Delivered,Net Banking
1009,3499,348,2025-01-24,2025-01-29,2025-01-25,USPS,22.07,"Dixon, Hampton and Griffin",New York,Massachusetts,USA,Delivered,Credit Card
1010,4223,333,2023-11-21,2023-11-29,2023-11-26,USPS,28.28,"Mitchell, Welch and Thomas",Toronto,Missouri,Canada,Delivered,Debit Card
1011,3250,251,2024-04-08,2024-04-15,2024-04-14,USPS,78.71,Fisher-Salazar,Mumbai,South Dakota,India,Processing,Credit Card
1012,3799,443,2025-04-11,2025-04-20,2025-04-14,FedEx,16.4,Martin and Sons,Vancouver,California,Canada,Delivered,Credit Card
1013,4008,329,2024-11-20,2024-11-26,2024-11-21,FedEx,80.46,"Carter, Adams and Newman",Vancouver,Massachusetts,Canada,Delivered,Net Banking
1014,3967,331,2024-09-16,2024-09-25,2024-09-19,DHL,11.03,Adkins-Meyer,Hyderabad,New Hampshire,India,Processing,Debit Card
1015,3321,417,2025-06-21,2025-06-24,2025-06-25,FedEx,76.58,White Inc,Toronto,Nebraska,Canada,Delivered,Credit Card
1016,1481,442,2024-02-02,2024-02-07,2024-02-03,FedEx,8.72,Stanley Ltd,Vancouver,Washington,Canada,Processing,Debit Card
1017,1321,45,2026-07-15,2026-07-22,2026-07-22,FedEx,53.08,Clark Group,Seattle,West Virginia,USA,Shipped,Cash
1018,1406,217,2023-12-30,2024-01-02,2024-01-01,DHL,67.62,Zuniga Group,London,Connecticut,UK,Shipped,Debit Card
1019,4728,252,2025-11-20,2025-11-28,2025-11-25,FedEx,67.95,Wise PLC,London,Arkansas,UK,Delivered,Debit Card
1020,301,97,2023-11-29,2023-12-04,2023-12-02,UPS,61.22,Montgomery-Miller,Hyderabad,Connecticut,India,Shipped,Debit Card
1021,3458,39,2025-03-19,2025-03-26,2025-03-22,USPS,48.33,Wright LLC,Toronto,Maryland,Canada,Shipped,Net Banking
1022,1174,275,2025-06-10,2025-06-16,2025-06-11,DHL,58.55,Anderson and Sons,London,South Dakota,UK,Processing,Cash
1023,4956,84,2023-09-05,2023-09-14,2023-09-12,USPS,41.0,"Kelly, Herman and Lin",Bangalore,Arizona,India,Processing,Debit Card
1024,636,139,2025-07-17,2025-07-21,2025-07-22,USPS,11.27,Dunn-Taylor,Chicago,Ohio,USA,Processing,Credit Card
1025,2973,466,2026-07-10,2026-07-18,2026-07-17,UPS,31.0,Garza Group,London,Ohio,UK,Delivered,Net Banking
1026,1821,194,2026-03-29,2026-04-02,2026-04-05,DHL,60.94,"Wiley, Graham and Bowman",Seattle,West Virginia,USA,Shipped,Credit Card
1027,4334,179,2025-10-29,2025-11-05,2025-11-03,FedEx,21.22,Olson-Perez,London,Maryland,UK,Shipped,Debit Card
1028,2828,413,2023-12-09,2023-12-18,2023-12-13,FedEx,70.23,Diaz-Green,Bangalore,New Hampshire,India,Processing,Debit Card
1029,1036,74,2024-11-05,2024-11-14,2024-11-10,DHL,72.21,Mills and Sons,London,Alabama,UK,Delivered,Cash
1030,3427,362,2025-01-07,2025-01-17,2025-01-09,USPS,52.71,Nichols-Watts,Vancouver,Maine,Canada,Shipped,Net Banking
1031,4265,483,2025-08-25,2025-08-31,2025-08-28,USPS,78.2,Evans-Cannon,New York,Wisconsin,USA,Delivered,Credit Card
1032,629,374,2024-10-20,2024-10-26,2024-10-21,FedEx,13.04,Robles PLC,Mumbai,Rhode Island,India,Shipped,Cash
1033,4038,414,2025-02-22,2025-02-25,2025-02-26,USPS,53.93,Khan-Kim,Bangalore,Illinois,India,Processing,Cash
1034,1022,208,2024-08-14,2024-08-17,2024-08-19,FedEx,72.85,"Mclaughlin, Price and Gray",Mumbai,Hawaii,India,Processing,Cash
1035,2827,126,2024-09-03,2024-09-06,2024-09-08,UPS,21.61,Garrett-Black,Toronto,Colorado,Canada,Shipped,Debit Card
1036,4209,181,2026-03-01,2026-03-04,2026-03-05,UPS,40.46,"Nelson, Wong and Patel",Vancouver,Vermont,Canada,Delivered,UPI
1037,2047,426,2024-09-12,2024-09-16,2024-09-15,DHL,30.15,Castaneda and Sons,Manchester,Nebraska,UK,Delivered,Cash
1038,3225,112,2024-02-20,2024-02-27,2024-02-26,USPS,10.46,Walsh PLC,New York,Maine,USA,Delivered,Cash
1039,3772,169,2025-06-25,2025-07-02,2025-06-28,DHL,89.57,"Dean, Lopez and Smith",Seattle,Louisiana,USA,Delivered,Net Banking
1040,2905,5,2023-10-08,2023-10-12,2023-10-12,FedEx,55.26,Lopez Inc,Toronto,Ohio,Canada,Delivered,Net Banking
1041,1015,468,2024-10-03,2024-10-13,2024-10-04,DHL,26.48,Espinoza Ltd,Mumbai,Louisiana,India,Shipped,UPI
1042,2452,187,2023-08-04,2023-08-13,2023-08-06,USPS,67.35,Hernandez Group,London,Iowa,UK,Shipped,Debit Card
1043,1146,182,2024-06-24,2024-07-03,2024-06-25,FedEx,23.01,Collins-Lloyd,London,Michigan,UK,Delivered,Debit Card
1044,3233,216,2025-02-18,2025-02-26,2025-02-19,UPS,95.1,"Moody, Rivera and Bridges",Mumbai,New Jersey,India,Processing,UPI
1045,974,216,2024-03-05,2024-03-15,2024-03-10,DHL,76.35,Rowe-Jones,Toronto,Arkansas,Canada,Shipped,Cash
1046,3186,68,2025-07-22,2025-07-26,2025-07-23,UPS,37.69,Huang LLC,Seattle,Idaho,USA,Delivered,Debit Card
1047,427,348,2025-03-06,2025-03-14,2025-03-10,USPS,32.5,Villegas Ltd,New York,Alabama,USA,Shipped,Credit Card
1048,3514,127,2024-08-12,2024-08-17,2024-08-18,DHL,77.84,Wright-Vang,Hyderabad,Missouri,India,Shipped,Debit Card
1049,3516,102,2024-05-27,2024-06-06,2024-06-02,UPS,22.92,"Wise, Boyd and Hendrix",Chicago,New Jersey,USA,Processing,Debit Card
1050,1880,62,2025-07-26,2025-07-31,2025-07-30,UPS,93.26,"Ali, Mayer and Moore",New York,Missouri,USA,Shipped,Credit Card
1051,1636,47,2023-09-26,2023-09-29,2023-09-30,UPS,26.07,"Meyer, King and Little",Vancouver,West Virginia,Canada,Shipped,Net Banking
1052,503,262,2024-05-26,2024-06-04,2024-06-01,FedEx,30.58,Boyer and Sons,New York,Mississippi,USA,Shipped,UPI
1053,3425,127,2024-01-14,2024-01-22,2024-01-15,FedEx,9.95,"Hamilton, Smith and Bauer",Hyderabad,Kansas,India,Processing,UPI
1054,1737,147,2026-01-16,2026-01-26,2026-01-19,UPS,28.96,Mccormick-Smith,New York,Delaware,USA,Shipped,UPI
1055,2739,156,2023-09-26,2023-09-30,2023-09-27,UPS,36.47,"Alvarez, Carlson and Watson",Chicago,Pennsylvania,USA,Processing,UPI
1056,4825,271,2023-12-09,2023-12-17,2023-12-11,USPS,13.29,Porter Ltd,London,Kansas,UK,Delivered,Debit Card
1057,4931,62,2026-03-10,2026-03-13,2026-03-15,USPS,92.92,"Brown, Kelly and Moore",Hyderabad,Michigan,India,Delivered,Cash
1058,2810,155,2025-11-02,2025-11-12,2025-11-09,UPS,9.16,Freeman LLC,Mumbai,Connecticut,India,Delivered,Net Banking
1059,4510,365,2025-12-06,2025-12-13,2025-12-13,USPS,64.84,Trujillo-Gonzales,Manchester,Tennessee,UK,Delivered,Net Banking
1060,555,248,2024-05-17,2024-05-26,2024-05-22,DHL,71.19,"Gray, Ramsey and King",Seattle,Alaska,USA,Delivered,UPI
1061,373,490,2023-09-22,2023-09-25,2023-09-29,USPS,52.03,"Kim, Phillips and Terry",Mumbai,New York,India,Processing,Cash
1062,615,85,2024-05-12,2024-05-22,2024-05-19,USPS,62.69,Stephens LLC,Vancouver,Oregon,Canada,Delivered,Debit Card
1063,30,82,2025-07-19,2025-07-25,2025-07-24,USPS,52.86,"Rocha, Spencer and Jones",Chicago,Louisiana,USA,Processing,Cash
1064,2121,156,2024-03-19,2024-03-25,2024-03-22,UPS,26.27,Weiss-Weaver,London,New Hampshire,UK,Processing,Debit Card
1065,2391,21,2025-06-27,2025-07-02,2025-06-30,FedEx,66.03,"Hunter, Gross and Andrade",Bangalore,Alabama,India,Delivered,Debit Card
1066,4380,60,2026-03-11,2026-03-14,2026-03-17,DHL,12.91,"Allen, Le and Barrett",Manchester,Mississippi,UK,Processing,Cash
1067,2164,370,2025-11-06,2025-11-11,2025-11-10,FedEx,64.47,Warren Group,Manchester,Missouri,UK,Delivered,UPI
1068,1797,375,2025-11-25,2025-12-02,2025-11-27,FedEx,73.65,"Campbell, Ortiz and Morris",London,Georgia,UK,Processing,Net Banking
1069,2109,446,2023-12-19,2023-12-25,2023-12-26,DHL,30.54,"Jones, Conley and Anderson",Toronto,North Dakota,Canada,Processing,Net Banking
1070,1276,229,2023-09-09,2023-09-15,2023-09-15,UPS,90.71,Washington Inc,Vancouver,Illinois,Canada,Delivered,Net Banking
1071,1487,236,2023-09-10,2023-09-15,2023-09-17,USPS,94.62,"Huff, Barrett and Fox",Hyderabad,Oregon,India,Delivered,UPI
1072,173,159,2026-07-16,2026-07-21,2026-07-18,FedEx,18.63,Williams-Walker,Toronto,Pennsylvania,Canada,Shipped,Debit Card
1073,3728,466,2023-11-10,2023-11-19,2023-11-11,FedEx,62.31,Rios Inc,Mumbai,Alabama,India,Shipped,Net Banking
1074,170,57,2025-07-19,2025-07-22,2025-07-26,UPS,78.16,Ward Ltd,Seattle,South Dakota,USA,Shipped,Debit Card
1075,4913,7,2025-04-29,2025-05-02,2025-05-06,DHL,86.01,"Brown, Jensen and Rice",Chicago,Mississippi,USA,Delivered,Debit Card
1076,1141,246,2023-11-09,2023-11-19,2023-11-16,DHL,50.5,Blackburn PLC,Bangalore,Maryland,India,Delivered,Credit Card
1077,4453,355,2023-12-20,2023-12-27,2023-12-26,FedEx,14.77,"Hall, Cruz and Lee",Seattle,Connecticut,USA,Shipped,Credit Card
1078,4191,454,2026-05-08,2026-05-17,2026-05-10,FedEx,26.53,"Garrett, White and Curry",Seattle,Kansas,USA,Shipped,Debit Card
1079,2895,336,2025-04-27,2025-05-04,2025-04-29,USPS,21.11,Miranda PLC,Toronto,West Virginia,Canada,Delivered,Debit Card
1080,834,490,2025-01-29,2025-02-05,2025-02-01,DHL,16.24,Park-Simmons,Chicago,Utah,USA,Delivered,Credit Card
1081,4953,78,2023-12-31,2024-01-05,2024-01-04,USPS,19.27,Pierce PLC,London,Hawaii,UK,Processing,UPI
1082,2352,179,2024-12-28,2025-01-01,2024-12-31,DHL,82.02,Ferguson PLC,Vancouver,Texas,Canada,Processing,Credit Card
1083,18,442,2025-06-10,2025-06-15,2025-06-17,UPS,42.11,Pierce-Shea,Bangalore,Minnesota,India,Processing,Net Banking
1084,552,58,2025-02-19,2025-02-28,2025-02-25,FedEx,35.69,"Jordan, Swanson and Franklin",London,Nebraska,UK,Delivered,Debit Card
1085,3155,181,2025-12-13,2025-12-21,2025-12-17,USPS,62.17,Brooks PLC,Vancouver,Ohio,Canada,Processing,UPI
1086,1133,411,2024-08-20,2024-08-26,2024-08-24,USPS,55.59,West-Sanders,Vancouver,Mississippi,Canada,Delivered,Net Banking
1087,685,298,2023-09-14,2023-09-23,2023-09-19,FedEx,27.34,"Smith, Taylor and Zamora",Mumbai,Maine,India,Delivered,Debit Card
1088,141,186,2023-08-02,2023-08-12,2023-08-04,DHL,39.28,Lewis LLC,Seattle,Maryland,USA,Delivered,UPI
1089,3772,74,2023-08-25,2023-09-03,2023-08-27,FedEx,75.96,"Short, Ellison and Dixon",Hyderabad,Wyoming,India,Delivered,Debit Card
1090,3093,376,2025-12-25,2025-12-28,2025-12-31,FedEx,71.63,Davis Group,Vancouver,Oregon,Canada,Processing,Cash
1091,605,245,2025-01-25,2025-01-30,2025-01-26,UPS,12.5,Baker PLC,Bangalore,Georgia,India,Delivered,Credit Card
1092,4663,426,2024-08-14,2024-08-23,2024-08-16,UPS,76.07,Shepherd-Davis,Bangalore,Iowa,India,Processing,UPI
1093,3852,211,2025-04-04,2025-04-12,2025-04-08,FedEx,19.81,Navarro Ltd,New York,Oregon,USA,Processing,Credit Card
1094,4950,385,2024-12-08,2024-12-13,2024-12-13,USPS,84.1,Freeman Ltd,Hyderabad,New Mexico,India,Processing,Net Banking
1095,4540,365,2026-07-18,2026-07-25,2026-07-23,USPS,93.49,Larson LLC,London,Oregon,UK,Shipped,Credit Card
1096,4273,194,2023-09-19,2023-09-24,2023-09-25,FedEx,25.8,"James, Deleon and Weeks",Bangalore,Washington,India,Delivered,Cash
1097,4957,431,2024-12-23,2024-12-27,2024-12-30,DHL,67.01,Butler-Parrish,Vancouver,Minnesota,Canada,Shipped,Net Banking
1098,1351,28,2024-07-09,2024-07-17,2024-07-15,DHL,15.3,"Atkinson, Mcfarland and Walters",Toronto,West Virginia,Canada,Delivered,UPI
1099,4942,399,2026-03-31,2026-04-08,2026-04-01,UPS,56.45,Torres Inc,Bangalore,Missouri,India,Delivered,Debit Card
1100,4892,6,2024-11-30,2024-12-07,2024-12-02,FedEx,27.83,"Hernandez, Shaw and Walker",Mumbai,Ohio,India,Delivered,Cash
1101,4627,23,2023-10-09,2023-10-19,2023-10-10,FedEx,94.63,"Osborn, Maddox and Mullins",New York,Utah,USA,Delivered,UPI
1102,2314,491,2026-01-01,2026-01-10,2026-01-06,USPS,73.94,Walker LLC,Bangalore,North Carolina,India,Delivered,Credit Card
1103,2715,209,2025-03-26,2025-03-30,2025-03-31,USPS,50.31,Rogers Group,Hyderabad,Georgia,India,Delivered,UPI
1104,1321,78,2025-12-26,2026-01-05,2025-12-27,UPS,89.02,Kelley LLC,Chicago,West Virginia,USA,Processing,Debit Card
1105,1320,494,2023-12-02,2023-12-10,2023-12-06,DHL,39.23,"Hamilton, Wolfe and Gill",Bangalore,Montana,India,Shipped,Credit Card
1106,3176,123,2025-08-08,2025-08-14,2025-08-13,USPS,14.25,Freeman Ltd,Seattle,Oklahoma,USA,Delivered,Debit Card
1107,2536,281,2025-12-26,2025-12-30,2025-12-30,DHL,21.12,"Gilbert, Fitzgerald and Sanchez",New York,Illinois,USA,Shipped,Debit Card
1108,559,144,2023-11-11,2023-11-19,2023-11-14,UPS,72.51,Morris-Glass,Seattle,Louisiana,USA,Shipped,UPI
1109,3877,132,2023-12-09,2023-12-19,2023-12-15,USPS,8.76,"Gutierrez, Diaz and Lee",Hyderabad,Delaware,India,Shipped,Net Banking
1110,3351,439,2025-01-08,2025-01-13,2025-01-12,DHL,12.93,"Johnson, Torres and Huerta",Manchester,Rhode Island,UK,Shipped,Cash
1111,3688,135,2026-03-06,2026-03-09,2026-03-11,UPS,71.48,"Thomas, Williams and Meyers",Chicago,New Hampshire,USA,Processing,Credit Card
1112,1267,437,2024-05-28,2024-06-01,2024-05-31,USPS,86.11,Moore-Chandler,Toronto,Utah,Canada,Delivered,Net Banking
1113,3787,343,2023-12-03,2023-12-07,2023-12-06,USPS,15.37,"Brown, Rush and Mcintosh",Vancouver,Delaware,Canada,Delivered,Credit Card
1114,3252,394,2024-10-11,2024-10-20,2024-10-13,FedEx,35.14,Benson-Rodriguez,Vancouver,Alabama,Canada,Processing,Net Banking
1115,1742,360,2025-06-21,2025-07-01,2025-06-22,FedEx,56.78,Rivera Ltd,Manchester,New Mexico,UK,Shipped,Debit Card
1116,1749,164,2025-11-04,2025-11-07,2025-11-09,DHL,80.01,Payne LLC,Toronto,Indiana,Canada,Shipped,Debit Card
1117,444,109,2025-11-21,2025-11-24,2025-11-28,DHL,65.39,"Blair, Thomas and Hale",Vancouver,New Mexico,Canada,Delivered,Debit Card
1118,568,141,2023-08-20,2023-08-29,2023-08-21,USPS,54.85,"Escobar, Rose and Scott",Manchester,Missouri,UK,Processing,UPI
1119,1508,426,2023-10-24,2023-10-27,2023-10-25,DHL,20.63,Mccormick PLC,Vancouver,Maine,Canada,Shipped,Net Banking
1120,3946,244,2024-09-16,2024-09-21,2024-09-22,USPS,83.19,Pena-Smith,Vancouver,Arkansas,Canada,Processing,Cash
1121,1627,40,2025-03-17,2025-03-22,2025-03-20,UPS,90.17,Alvarado-Durham,London,Texas,UK,Delivered,Net Banking
1122,2593,59,2025-02-01,2025-02-10,2025-02-04,UPS,65.26,Carter Ltd,New York,Connecticut,USA,Processing,Cash
1123,799,19,2025-03-14,2025-03-20,2025-03-20,UPS,62.09,Romero-Mckinney,Bangalore,Iowa,India,Delivered,UPI
1124,1719,488,2024-11-24,2024-11-30,2024-11-30,DHL,6.54,"Schmidt, Lopez and Mason",New York,New York,USA,Shipped,Cash
1125,1022,359,2025-07-03,2025-07-13,2025-07-09,USPS,38.41,"Smith, Wright and Moreno",Vancouver,Oklahoma,Canada,Processing,Net Banking
1126,4286,499,2024-12-22,2024-12-30,2024-12-23,USPS,40.45,Garner-Smith,Bangalore,New York,India,Processing,Cash
1127,1333,278,2026-06-20,2026-06-29,2026-06-24,DHL,71.7,Garrett-Young,Manchester,Minnesota,UK,Delivered,Credit Card
1128,851,46,2025-09-08,2025-09-11,2025-09-13,USPS,76.24,Garrett Group,Toronto,Louisiana,Canada,Processing,Cash
1129,817,325,2023-09-06,2023-09-16,2023-09-11,DHL,85.91,Perez-Peterson,Chicago,Oklahoma,USA,Delivered,Debit Card
1130,3725,283,2025-03-24,2025-04-02,2025-03-25,FedEx,38.31,Miller Group,Bangalore,Texas,India,Shipped,Net Banking
1131,3243,4,2025-10-08,2025-10-16,2025-10-15,DHL,30.42,"Salas, Parks and Butler",Mumbai,Utah,India,Processing,UPI
1132,2519,430,2025-12-28,2026-01-06,2026-01-03,USPS,8.1,Waller-Browning,Hyderabad,Georgia,India,Delivered,Debit Card
1133,3068,431,2024-12-15,2024-12-23,2024-12-18,USPS,27.97,"Anderson, Delgado and Carpenter",Mumbai,New Hampshire,India,Shipped,Debit Card
1134,3223,425,2026-06-19,2026-06-22,2026-06-26,USPS,97.85,Parker Ltd,Toronto,Illinois,Canada,Delivered,Net Banking
1135,2607,265,2025-10-13,2025-10-18,2025-10-17,UPS,52.9,Forbes-Daugherty,Hyderabad,Florida,India,Processing,Cash
1136,3212,432,2024-03-04,2024-03-11,2024-03-11,UPS,13.86,"Stark, Stewart and Grant",Bangalore,Tennessee,India,Delivered,Net Banking
1137,95,322,2024-01-22,2024-01-27,2024-01-23,USPS,7.4,Franco-Thomas,Chicago,Idaho,USA,Processing,Debit Card
1138,3717,325,2023-09-06,2023-09-14,2023-09-08,UPS,33.21,Beard-Gutierrez,Mumbai,Wisconsin,India,Processing,Debit Card
1139,3098,395,2025-04-21,2025-04-28,2025-04-27,FedEx,93.82,Reese-Underwood,New York,Maryland,USA,Processing,Credit Card
1140,4747,444,2026-04-07,2026-04-11,2026-04-08,FedEx,18.47,Hernandez-Lopez,Toronto,West Virginia,Canada,Shipped,Debit Card
1141,761,40,2024-02-12,2024-02-22,2024-02-19,USPS,14.56,Farmer PLC,London,Idaho,UK,Delivered,Net Banking
1142,603,250,2026-03-07,2026-03-11,2026-03-09,DHL,65.19,"Bradley, Hall and Hall",Vancouver,Louisiana,Canada,Shipped,Debit Card
1143,1473,153,2026-06-24,2026-06-27,2026-06-26,DHL,99.41,Miller-Chan,Seattle,Alaska,USA,Shipped,Cash
1144,4916,280,2024-02-16,2024-02-19,2024-02-18,UPS,62.58,"Harrison, Banks and White",London,North Carolina,UK,Processing,Credit Card
1145,4244,263,2025-03-15,2025-03-20,2025-03-17,UPS,7.8,Taylor-Lee,London,New York,UK,Delivered,Debit Card
1146,684,373,2023-09-11,2023-09-16,2023-09-14,UPS,95.56,Schaefer Group,Manchester,Nebraska,UK,Shipped,Cash
1147,2412,240,2024-07-02,2024-07-12,2024-07-06,DHL,21.43,"Mcneil, Todd and Jones",Toronto,West Virginia,Canada,Processing,UPI
1148,3219,53,2025-06-04,2025-06-11,2025-06-06,USPS,46.18,Watts-Delacruz,Mumbai,South Carolina,India,Shipped,Net Banking
1149,4886,383,2024-08-09,2024-08-16,2024-08-16,USPS,45.78,Parsons-Franklin,London,Nevada,UK,Processing,UPI
1150,3064,460,2025-03-04,2025-03-08,2025-03-08,DHL,60.75,Long-Crosby,Hyderabad,Washington,India,Shipped,Cash
1151,4346,181,2025-12-27,2026-01-05,2025-12-28,DHL,45.79,"Fox, Liu and Buchanan",Seattle,Rhode Island,USA,Delivered,UPI
1152,2010,38,2025-10-08,2025-10-14,2025-10-14,UPS,79.05,Bryant-Rich,Manchester,Connecticut,UK,Delivered,Credit Card
1153,2610,353,2024-08-07,2024-08-10,2024-08-13,USPS,58.91,"Foster, Moss and Grant",London,North Dakota,UK,Shipped,Debit Card
1154,4601,34,2025-10-01,2025-10-10,2025-10-04,UPS,14.78,"Estes, Lee and Gonzales",Mumbai,Wisconsin,India,Shipped,Cash
1155,613,294,2024-11-07,2024-11-16,2024-11-13,DHL,23.82,Murray-Henderson,Vancouver,Wyoming,Canada,Delivered,Net Banking
1156,4085,24,2026-03-01,2026-03-08,2026-03-05,USPS,21.26,"Black, Thomas and Gallegos",Seattle,Arkansas,USA,Shipped,Cash
1157,3137,122,2025-06-23,2025-06-26,2025-06-26,FedEx,91.61,"Mason, White and Richards",Chicago,Colorado,USA,Shipped,Debit Card
1158,3300,19,2026-07-08,2026-07-11,2026-07-11,USPS,14.04,Long LLC,Seattle,Ohio,USA,Shipped,UPI
1159,2251,163,2025-06-22,2025-06-30,2025-06-26,DHL,51.91,Chavez Ltd,Chicago,Alaska,USA,Delivered,Net Banking
1160,2445,357,2024-05-31,2024-06-10,2024-06-04,FedEx,7.78,Wright Ltd,New York,New Jersey,USA,Delivered,Credit Card
1161,1137,54,2026-04-25,2026-05-03,2026-05-02,UPS,13.36,Higgins Inc,Toronto,Virginia,Canada,Processing,UPI
1162,4404,3,2023-12-11,2023-12-14,2023-12-14,FedEx,94.98,"Cole, Cox and Mills",Seattle,Delaware,USA,Delivered,UPI
1163,2698,353,2025-03-10,2025-03-19,2025-03-13,USPS,16.39,"Salazar, Moore and Pierce",Hyderabad,Washington,India,Shipped,Debit Card
1164,4786,455,2023-09-29,2023-10-08,2023-10-05,UPS,59.9,Barr PLC,Toronto,Wyoming,Canada,Processing,Net Banking
1165,2299,165,2026-05-12,2026-05-22,2026-05-14,DHL,72.58,Melton and Sons,New York,Georgia,USA,Shipped,Cash
1166,1986,338,2023-10-10,2023-10-16,2023-10-16,USPS,10.73,Collins-Mack,Seattle,Nebraska,USA,Delivered,Debit Card
1167,3836,420,2025-06-15,2025-06-24,2025-06-17,DHL,24.82,"White, Roach and Horne",Toronto,Maine,Canada,Processing,Cash
1168,4211,440,2023-07-28,2023-08-05,2023-08-04,UPS,85.54,Smith-Jimenez,Manchester,South Carolina,UK,Delivered,Debit Card
1169,1793,470,2025-09-04,2025-09-12,2025-09-08,USPS,22.86,Franklin Group,Toronto,Ohio,Canada,Shipped,Net Banking
1170,1346,352,2024-07-26,2024-08-02,2024-08-02,USPS,88.24,"Keller, Chavez and Ramos",Seattle,Indiana,USA,Processing,Credit Card
1171,1971,9,2026-02-10,2026-02-20,2026-02-12,USPS,67.88,Sanchez PLC,London,Rhode Island,UK,Shipped,UPI
1172,2176,61,2024-09-27,2024-10-01,2024-09-30,UPS,42.71,"Grant, Bryan and Williams",Toronto,South Carolina,Canada,Shipped,Cash
1173,2734,28,2024-03-09,2024-03-19,2024-03-12,FedEx,66.62,"Bailey, Thomas and Johnson",London,Arkansas,UK,Processing,Net Banking
1174,1589,151,2026-01-06,2026-01-12,2026-01-10,DHL,55.31,Rivera-Miller,Mumbai,Rhode Island,India,Shipped,Cash
1175,3552,56,2024-01-08,2024-01-11,2024-01-14,UPS,15.94,Martin LLC,Hyderabad,Nebraska,India,Delivered,Cash
1176,2181,123,2026-02-26,2026-03-02,2026-03-03,UPS,88.85,"Graves, Armstrong and Hart",New York,Texas,USA,Processing,Net Banking
1177,3211,202,2025-06-29,2025-07-03,2025-07-01,UPS,21.25,"Ward, Johnson and Mack",Manchester,West Virginia,UK,Delivered,UPI
1178,2360,362,2024-12-05,2024-12-12,2024-12-11,UPS,52.81,Wilkins-Chang,Seattle,Mississippi,USA,Processing,Cash
1179,3906,379,2025-11-24,2025-12-01,2025-12-01,DHL,69.74,Ruiz-Martinez,Hyderabad,California,India,Delivered,Debit Card
1180,2722,461,2024-09-21,2024-10-01,2024-09-23,USPS,45.65,"Gutierrez, Clark and Clark",Chicago,Michigan,USA,Delivered,Debit Card
1181,2162,452,2023-10-21,2023-10-25,2023-10-23,DHL,97.11,"Blair, Fuller and Benitez",Chicago,Connecticut,USA,Processing,Credit Card
